2023-05-10T15:34:10,515 [-] [Framework Event Dispatcher: Equinox Container: 26d7a0b2-c6b2-4bc4-87f0-a2b3ec6df87f]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-11T12:15:38,718 [-] [Framework Event Dispatcher: Equinox Container: 1ee1a764-a7dd-4e99-869c-22259c06c075]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-11T16:14:15,981 [-] [Framework Event Dispatcher: Equinox Container: cafd06fe-b4b3-47cc-a17d-2ea7ed16890f]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-11T16:14:16,005 [-] [Framework Event Dispatcher: Equinox Container: cafd06fe-b4b3-47cc-a17d-2ea7ed16890f]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-11T16:14:16,007 [-] [Framework Event Dispatcher: Equinox Container: cafd06fe-b4b3-47cc-a17d-2ea7ed16890f]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-16T21:05:52,880 [-] [Framework Event Dispatcher: Equinox Container: 763ff668-29e7-4549-8da0-21ccc022e09b]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-16T21:05:52,896 [-] [Framework Event Dispatcher: Equinox Container: 763ff668-29e7-4549-8da0-21ccc022e09b]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-16T21:05:52,897 [-] [Framework Event Dispatcher: Equinox Container: 763ff668-29e7-4549-8da0-21ccc022e09b]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-17T15:28:11,565 [-] [Framework Event Dispatcher: Equinox Container: bd007ef4-52c5-4894-8b09-7fbef6cc8be8]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-17T15:28:11,710 [-] [Framework Event Dispatcher: Equinox Container: bd007ef4-52c5-4894-8b09-7fbef6cc8be8]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-17T15:28:11,713 [-] [Framework Event Dispatcher: Equinox Container: bd007ef4-52c5-4894-8b09-7fbef6cc8be8]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-22T16:30:19,399 [-] [Framework Event Dispatcher: Equinox Container: e178d7e5-a8d8-4cc9-9730-6eac10cfc582]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-22T16:30:19,421 [-] [Framework Event Dispatcher: Equinox Container: e178d7e5-a8d8-4cc9-9730-6eac10cfc582]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-22T16:30:19,422 [-] [Framework Event Dispatcher: Equinox Container: e178d7e5-a8d8-4cc9-9730-6eac10cfc582]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-23T10:47:10,865 [-] [Framework Event Dispatcher: Equinox Container: 528ae467-bd43-4582-8812-e0dbc291388a]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-23T10:47:10,875 [-] [Framework Event Dispatcher: Equinox Container: 528ae467-bd43-4582-8812-e0dbc291388a]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-23T10:47:10,877 [-] [Framework Event Dispatcher: Equinox Container: 528ae467-bd43-4582-8812-e0dbc291388a]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-23T10:52:04,888 [-] [Framework Event Dispatcher: Equinox Container: a4891e74-aca0-4cd4-b700-06df8889ef30]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-23T10:52:04,906 [-] [Framework Event Dispatcher: Equinox Container: a4891e74-aca0-4cd4-b700-06df8889ef30]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-23T10:52:04,906 [-] [Framework Event Dispatcher: Equinox Container: a4891e74-aca0-4cd4-b700-06df8889ef30]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-23T11:59:56,445 [-] [Framework Event Dispatcher: Equinox Container: 96660ee8-b747-42de-a281-e0597d21b1d7]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-23T11:59:56,467 [-] [Framework Event Dispatcher: Equinox Container: 96660ee8-b747-42de-a281-e0597d21b1d7]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-23T11:59:56,469 [-] [Framework Event Dispatcher: Equinox Container: 96660ee8-b747-42de-a281-e0597d21b1d7]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-24T12:20:14,925 [-] [Framework Event Dispatcher: Equinox Container: 937efd1d-9bbd-41cb-9020-959325cb648c]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-24T12:20:14,946 [-] [Framework Event Dispatcher: Equinox Container: 937efd1d-9bbd-41cb-9020-959325cb648c]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-24T12:20:14,947 [-] [Framework Event Dispatcher: Equinox Container: 937efd1d-9bbd-41cb-9020-959325cb648c]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-30T01:08:12,640 [-] [Framework Event Dispatcher: Equinox Container: 44d8919e-a44d-4892-ac7b-fb803aae9750]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-30T01:08:12,662 [-] [Framework Event Dispatcher: Equinox Container: 44d8919e-a44d-4892-ac7b-fb803aae9750]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-30T01:08:12,664 [-] [Framework Event Dispatcher: Equinox Container: 44d8919e-a44d-4892-ac7b-fb803aae9750]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-05-31T22:30:08,881 [-] [Framework Event Dispatcher: Equinox Container: 94e733c8-343d-4c12-bf27-80e381c35a6d]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-05-31T22:30:08,903 [-] [Framework Event Dispatcher: Equinox Container: 94e733c8-343d-4c12-bf27-80e381c35a6d]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-05-31T22:30:08,903 [-] [Framework Event Dispatcher: Equinox Container: 94e733c8-343d-4c12-bf27-80e381c35a6d]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-06-16T10:01:35,748 [-] [Framework Event Dispatcher: Equinox Container: 8c259802-c408-4fab-8b8e-20546df36f92]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-06-16T10:01:35,771 [-] [Framework Event Dispatcher: Equinox Container: 8c259802-c408-4fab-8b8e-20546df36f92]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-06-16T10:01:35,773 [-] [Framework Event Dispatcher: Equinox Container: 8c259802-c408-4fab-8b8e-20546df36f92]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-06-20T14:20:39,416 [-] [Framework Event Dispatcher: Equinox Container: b225f706-23bd-4fd1-834e-22f71550e623]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-06-20T14:20:39,438 [-] [Framework Event Dispatcher: Equinox Container: b225f706-23bd-4fd1-834e-22f71550e623]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-06-20T14:20:39,440 [-] [Framework Event Dispatcher: Equinox Container: b225f706-23bd-4fd1-834e-22f71550e623]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-06-21T15:24:28,397 [-] [PassThroughMessageProcessor-1]  INFO __SynapseService To: /soap/v1/lookupCity, MessageID: urn:uuid:e232125d-d879-4c48-8e7d-337566cc3d15, correlation_id: e232125d-d879-4c48-8e7d-337566cc3d15, Direction: request
2023-06-21T15:24:56,048 [-] [PassThroughMessageProcessor-2]  INFO __SynapseService To: /soap/v1/lookupCity, MessageID: urn:uuid:dff18d88-c6ab-41db-9e3d-ed602106120b, correlation_id: dff18d88-c6ab-41db-9e3d-ed602106120b, Direction: request
2023-06-21T15:25:01,405 [-] [PassThroughMessageProcessor-3]  INFO __SynapseService To: /soap/v1/lookupCity, MessageID: urn:uuid:14fae470-86e4-4b65-b69b-513bc80b8f8e, correlation_id: 14fae470-86e4-4b65-b69b-513bc80b8f8e, Direction: request
2023-06-21T15:25:20,951 [-] [PassThroughMessageProcessor-4]  INFO __SynapseService To: /soap/v1/addInteger, MessageID: urn:uuid:8dab61b9-3106-4594-90ff-74d10df57604, correlation_id: 8dab61b9-3106-4594-90ff-74d10df57604, Direction: request
2023-06-21T16:11:16,614 [-] [PassThroughMessageProcessor-5]  INFO __SynapseService To: /soap/v1/addInteger, MessageID: urn:uuid:2e0fb6ac-3a93-4bd0-9553-ed2f80339ddd, correlation_id: 2e0fb6ac-3a93-4bd0-9553-ed2f80339ddd, Direction: request
2023-06-21T16:12:19,321 [-] [PassThroughMessageProcessor-6]  INFO __SynapseService To: /soap/v1/addInteger, MessageID: urn:uuid:b61a9a2e-b293-492f-b1e0-76a7de852b80, correlation_id: b61a9a2e-b293-492f-b1e0-76a7de852b80, Direction: request
2023-06-21T16:12:50,369 [-] [PassThroughMessageProcessor-7]  INFO __SynapseService To: /soap/v1/addInteger, MessageID: urn:uuid:2a8c79a9-7ff6-432e-a76a-f626de84cc69, correlation_id: 2a8c79a9-7ff6-432e-a76a-f626de84cc69, Direction: request
2023-06-21T16:18:32,817 [-] [PassThroughMessageProcessor-8]  INFO __SynapseService To: /soap/v1/addInteger, MessageID: urn:uuid:6c57f866-dd2e-40b1-a9c3-3ce6364c5f71, correlation_id: 6c57f866-dd2e-40b1-a9c3-3ce6364c5f71, Direction: request
2023-06-22T12:54:54,467 [-] [PassThroughMessageProcessor-9]  INFO __SynapseService To: /phoneverify2/1.0.0/checkPhoneNumber, MessageID: urn:uuid:c5d89acc-6f9e-491d-9c5e-98645551386e, correlation_id: c5d89acc-6f9e-491d-9c5e-98645551386e, Direction: request
2023-06-22T13:09:04,779 [-] [PassThroughMessageProcessor-10]  INFO __SynapseService To: /phoneverify/1.0.0/*, MessageID: urn:uuid:fdcf4328-4ad9-4225-a7e2-ca3659242442, correlation_id: fdcf4328-4ad9-4225-a7e2-ca3659242442, Direction: request
2023-06-22T13:11:57,414 [-] [PassThroughMessageProcessor-11]  INFO __SynapseService To: /phoneverify/1.0.0/*, MessageID: urn:uuid:d3e62e2b-3f2e-44cf-901f-272843bdbd5d, correlation_id: d3e62e2b-3f2e-44cf-901f-272843bdbd5d, Direction: request
2023-06-22T13:12:48,120 [-] [PassThroughMessageProcessor-12]  INFO __SynapseService To: /phoneverify/1.0.0/*, WSAction: http://ws.cdyne.com/PhoneVerify/query/CheckPhoneNumber, SOAPAction: http://ws.cdyne.com/PhoneVerify/query/CheckPhoneNumber, MessageID: urn:uuid:cea08add-b7d4-4796-a118-0fb1470d7e89, correlation_id: cea08add-b7d4-4796-a118-0fb1470d7e89, Direction: request
2023-06-22T13:12:53,531 [-] [PassThroughMessageProcessor-13]  INFO __SynapseService To: /phoneverify/1.0.0/*, WSAction: http://ws.cdyne.com/PhoneVerify/query/CheckPhoneNumber, SOAPAction: http://ws.cdyne.com/PhoneVerify/query/CheckPhoneNumber, MessageID: urn:uuid:744fb5b7-558a-4d66-befe-af5abdb8dbe0, correlation_id: 744fb5b7-558a-4d66-befe-af5abdb8dbe0, Direction: request
2023-06-23T10:31:16,842 [-] [Framework Event Dispatcher: Equinox Container: ad7ce1c4-73e2-4b1a-951a-9fa5f5772f2b]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-06-23T10:31:16,881 [-] [Framework Event Dispatcher: Equinox Container: ad7ce1c4-73e2-4b1a-951a-9fa5f5772f2b]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-06-23T10:31:16,882 [-] [Framework Event Dispatcher: Equinox Container: ad7ce1c4-73e2-4b1a-951a-9fa5f5772f2b]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-06-23T11:43:57,103 [-] [Framework Event Dispatcher: Equinox Container: 93cdfacc-0dbe-49d6-ab3b-c7bddf45976c]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-06-23T11:43:57,121 [-] [Framework Event Dispatcher: Equinox Container: 93cdfacc-0dbe-49d6-ab3b-c7bddf45976c]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-06-23T11:43:57,123 [-] [Framework Event Dispatcher: Equinox Container: 93cdfacc-0dbe-49d6-ab3b-c7bddf45976c]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-06-26T10:03:41,017 [-] [Framework Event Dispatcher: Equinox Container: cbf0c336-1df7-4844-be6d-ae2dc957c1c3]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-06-26T10:03:41,028 [-] [Framework Event Dispatcher: Equinox Container: cbf0c336-1df7-4844-be6d-ae2dc957c1c3]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-06-26T10:03:41,030 [-] [Framework Event Dispatcher: Equinox Container: cbf0c336-1df7-4844-be6d-ae2dc957c1c3]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-07-03T17:18:01,612 [-] [Framework Event Dispatcher: Equinox Container: 2ec8219b-f6f0-437d-be39-d50846dfc835]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-07-03T17:18:01,640 [-] [Framework Event Dispatcher: Equinox Container: 2ec8219b-f6f0-437d-be39-d50846dfc835]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-07-03T17:18:01,641 [-] [Framework Event Dispatcher: Equinox Container: 2ec8219b-f6f0-437d-be39-d50846dfc835]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-07-04T12:16:44,865 [-] [Framework Event Dispatcher: Equinox Container: 306ee2b7-3587-494f-afe8-70bcc7d5fce4]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-07-04T12:16:44,880 [-] [Framework Event Dispatcher: Equinox Container: 306ee2b7-3587-494f-afe8-70bcc7d5fce4]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-07-04T12:16:44,881 [-] [Framework Event Dispatcher: Equinox Container: 306ee2b7-3587-494f-afe8-70bcc7d5fce4]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-07-17T12:26:55,242 [-] [Framework Event Dispatcher: Equinox Container: a3ed9442-bcf3-43e7-9d40-769ad91eddc6]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-07-17T12:26:55,264 [-] [Framework Event Dispatcher: Equinox Container: a3ed9442-bcf3-43e7-9d40-769ad91eddc6]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-07-17T12:26:55,265 [-] [Framework Event Dispatcher: Equinox Container: a3ed9442-bcf3-43e7-9d40-769ad91eddc6]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-07-31T15:29:54,248 [-] [Framework Event Dispatcher: Equinox Container: 13568ca4-6b7f-4724-9404-41fe0e7a9891]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-07-31T15:29:54,317 [-] [Framework Event Dispatcher: Equinox Container: 13568ca4-6b7f-4724-9404-41fe0e7a9891]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-07-31T15:29:54,322 [-] [Framework Event Dispatcher: Equinox Container: 13568ca4-6b7f-4724-9404-41fe0e7a9891]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-07-31T18:38:20,012 [-] [Framework Event Dispatcher: Equinox Container: 90685fcd-b7d8-4334-8169-0bc898f87b4b]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-07-31T18:38:20,024 [-] [Framework Event Dispatcher: Equinox Container: 90685fcd-b7d8-4334-8169-0bc898f87b4b]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-07-31T18:38:20,025 [-] [Framework Event Dispatcher: Equinox Container: 90685fcd-b7d8-4334-8169-0bc898f87b4b]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-08-01T10:18:23,005 [-] [Framework Event Dispatcher: Equinox Container: fc5dde1d-6264-405a-bb98-d19120de1391]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-08-01T10:18:23,064 [-] [Framework Event Dispatcher: Equinox Container: fc5dde1d-6264-405a-bb98-d19120de1391]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-08-01T10:18:23,066 [-] [Framework Event Dispatcher: Equinox Container: fc5dde1d-6264-405a-bb98-d19120de1391]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
2023-08-01T10:41:26,027 [-] [Framework Event Dispatcher: Equinox Container: 3e081f0e-ddc1-4a3d-b9b5-a0d3732f392b]  INFO WorkflowCallbackService Building Axis service for Proxy service : WorkflowCallbackService
2023-08-01T10:41:26,038 [-] [Framework Event Dispatcher: Equinox Container: 3e081f0e-ddc1-4a3d-b9b5-a0d3732f392b]  INFO WorkflowCallbackService Adding service WorkflowCallbackService to the Axis2 configuration
2023-08-01T10:41:26,039 [-] [Framework Event Dispatcher: Equinox Container: 3e081f0e-ddc1-4a3d-b9b5-a0d3732f392b]  INFO WorkflowCallbackService Successfully created the Axis2 service for Proxy service : WorkflowCallbackService
